week,year,Stab,Elite,Loyal,Info,Morale,Protest,Fiscal,CPI,Infl,EStress,Repr,Troops,Displaced,War,Sanctions,OilPrice,OilRevIndex
79,1.51923076923077,0.998177235411316,0.606870229344605,0,1,0,0.0963287040823734,0,205.925652030989,0.45,0.89659954854175,0.1764,0.534906337506775,2.8390727960958,0.6,0.85,1.3,0.36946
80,1.53846153846154,0.997404611679892,0.606656771555432,0,1,0,0.0987192699043172,0,207.707700942796,0.45,0.89659954854175,0.1764,0.533881769931382,2.85180443651421,0.6,0.85,1.3,0.36946
81,1.55769230769231,0.99651736854392,0.60643191041465,0,1,0,0.101069043225339,0,209.505171431724,0.45,0.89659954854175,0.1764,0.532916627275362,2.86449247117479,0.6,0.85,1.3,0.36946
82,1.57692307692308,0.99552359324604,0.606194402806916,0,1,0,0.103379264391392,0,211.318196953729,0.45,0.89659954854175,0.1764,0.532007462893391,2.87713649742282,0.6,0.85,1.3,0.36946
83,1.59615384615385,0.994430888588119,0.605943348135406,0,1,0,0.105651117125724,0,213.146912119675,0.45,0.89659954854175,0.1764,0.531151030045574,2.88973614299163,0.6,0.85,1.3,0.36946
84,1.61538461538462,0.993246402028932,0.605678136188384,0,1,0,0.107885731511069,0,214.991452705326,0.45,0.89659954854175,0.1764,0.530344270302931,2.90229106430189,0.6,0.85,1.3,0.36946
85,1.63461538461538,0.991976852945374,0.605398401823862,0,1,0,0.11008418681439,0,216.851955661429,0.45,0.89659954854175,0.1764,0.529584302625361,2.91480094485306,0.6,0.85,1.3,0.36946
86,1.65384615384615,0.990628558182559,0.605103985632536,0,1,0,0.112247514161571,0,218.728559123884,0.45,0.89659954854175,0.1764,0.52886841307309,2.92726549370225,0.6,0.85,1.3,0.36946
87,1.67307692307692,0.989207456008743,0.604794899839677,0,1,0,0.114376699069299,0,220.621402423995,0.45,0.89659954854175,0.1764,0.528194045114851,2.93968444402603,0.6,0.85,1.3,0.36946
88,1.69230769230769,0.987719128582324,0.604471298795292,0,1,0,0.11647268384109,0,222.530626098818,0.45,0.89659954854175,0.1764,0.527558790498189,2.95205755176095,0.6,0.85,1.3,0.36946
89,1.71153846153846,0.986168823030291,0.604133453480099,0,1,0,0.118536369834232,0,224.456371901596,0.45,0.89659954854175,0.1764,0.526960380649294,2.96438459431859,0.6,0.85,1.3,0.36946
90,1.73076923076923,0.984561471230149,0.603781729523842,0,1,0,0.120568619604119,0,226.398782812283,0.45,0.89659954854175,0.1764,0.526396678571635,2.97666536937132,0.6,0.85,1.3,0.36946
91,1.75,0.982901708380725,0.603416568293312,0,1,0,0.122570258932231,0,228.358003048158,0.45,0.89659954854175,0.1764,0.52586567121448,2.98889969370506,0.6,0.85,1.3,0.36946
92,1.76923076923077,0.98119389044105,0.603038470661062,0,1,0,0.124542078743758,0,230.334178074537,0.45,0.89659954854175,0.1764,0.525365462284041,3.00108740213547,0.6,0.85,1.3,0.36946
93,1.78846153846154,0.979442110510879,0.602647983113058,0,1,0,0.126484836920605,0,232.327454615566,0.45,0.89659954854175,0.1764,0.524894265471566,3.01322834648421,0.6,0.85,1.3,0.36946
94,1.80769230769231,0.977650214221212,0.602245685895201,0,1,0,0.128399260015271,0,234.337980665124,0.45,0.89659954854175,0.1764,0.524450398074215,3.0253223946121,0.6,0.85,1.3,0.36946
95,1.82692307692308,0.975821814198325,0.601832182935283,0,1,0,0.130286044870863,0,236.365905497803,0.45,0.89659954854175,0.1764,0.524032274985911,3.03736942950616,0.6,0.85,1.3,0.36946
96,1.84615384615385,0.973960303660454,0.601408093309312,0,1,0,0.132145860152236,0,238.411379679995,0.45,0.89659954854175,0.1764,0.523638403036728,3.04936934841751,0.6,0.85,1.3,0.36946
97,1.86538461538462,0.972068869202122,0.600974044049536,0,1,0,0.133979347793046,0,240.474555081072,0.45,0.89659954854175,0.1764,0.523267375660598,3.0613220620476,0.6,0.85,1.3,0.36946
98,1.88461538461538,0.970150502817358,0.600530664116588,0,1,0,0.135787124363258,0,242.555584884659,0.45,0.89659954854175,0.1764,0.522917867872283,3.07322749378,0.6,0.85,1.3,0.36946
99,1.90384615384615,0.96820801320956,0.600078579380165,0,1,0,0.137569782361423,0,244.654623600007,0.45,0.89659954854175,0.1764,0.522588631535691,3.08508557895528,0.6,0.85,1.3,0.36946
100,1.92307692307692,0.966244036432501,0.599618408472055,0,1,0,0.139327891435851,0,246.771827073468,0.45,0.89659954854175,0.1764,0.52227849090662,3.09689626418678,0.6,0.85,1.3,0.36946
101,1.94230769230769,0.964261045904015,0.599150759392385,0,1,0,0.141061999538558,0,248.907352500065,0.45,0.89659954854175,0.1764,0.521986338434037,3.10865950671489,0.6,0.85,1.3,0.36946
102,1.96153846153846,0.962261361831098,0.59867622676491,0,1,0,0.142772634015718,0,251.061358435162,0.45,0.89659954854175,0.1764,0.521711130804862,3.12037527379778,0.6,0.85,1.3,0.36946
103,1.98076923076923,0.960247160082631,0.598195389650366,0,1,0,0.144460302638105,0,253.234004806236,0.45,0.89659954854175,0.1764,0.52145188521818,3.13204354213665,0.6,0.85,1.3,0.36946
104,2,0.95822048054349,0.597708809838455,0,1,0,0.146125494574873,0,255.425452924751,0.45,0.89659954854175,0.1764,0.521207675875526,3.14366429733349,0.6,0.85,1.3,0.36946
105,2.01923076923077,0.956183234981673,0.597217030549201,0,1,0,0.14776868131382,0,257.635865498138,0.45,0.89659954854175,0.1764,0.520977630674745,3.15523753337963,0.6,0.85,1.3,0.36946
106,2.03846153846154,0.954137214457942,0.596720575483309,0,1,0,0.149390317531114,0,259.865406641872,0.45,0.89659954854175,0.1764,0.52076092809561,3.16676325217342,0.6,0.85,1.3,0.36946
107,2.05769230769231,0.95208409630563,0.596219948169019,0,1,0,0.150990841913329,0,262.114241891658,0.45,0.89659954854175,0.1764,0.520556794266065,3.17824146306527,0.6,0.85,1.3,0.36946
108,2.07692307692308,0.950025450706457,0.595715631559752,0,1,0,0.152570677934431,0,264.38253821572,0.45,0.89659954854175,0.1764,0.520364500198633,3.18967218242875,0.6,0.85,1.3,0.36946
109,2.09615384615385,0.947962746886564,0.595208087842922,0,1,0,0.154130234590274,0,266.670464027202,0.45,0.89659954854175,0.1764,0.520183359187112,3.20105543325609,0.6,0.85,1.3,0.36946
110,2.11538461538462,0.945897358955409,0.594697758425487,0,1,0,0.155669907092974,0,268.978189196668,0.45,0.89659954854175,0.1764,0.52001272435426,3.21239124477688,0.6,0.85,1.3,0.36946
111,2.13461538461538,0.943830571408792,0.594185064066485,0,1,0,0.157190077527427,0,271.305885064717,0.45,0.89659954854175,0.1764,0.519851986341713,3.2236796520986,0.6,0.85,1.3,0.36946
112,2.15384615384615,0.941763584315879,0.593670405130789,0,1,0,0.158691115472101,0,273.6537244547,0.45,0.89659954854175,0.1764,0.519700571133893,3.23492069586775,0.6,0.85,1.3,0.36946
113,2.17307692307692,0.939697518208898,0.593154161941878,0,1,0,0.160173378586117,0,276.021881685558,0.45,0.89659954854175,0.1764,0.519557938008128,3.24611442195051,0.6,0.85,1.3,0.36946
114,2.19230769230769,0.937633418692999,0.592636695214475,0,1,0,0.161637213164528,0,278.41053258476,0.45,0.89659954854175,0.1764,0.519423577603656,3.25726088113166,0.6,0.85,1.3,0.36946
115,2.21153846153846,0.935572260792697,0.59211834655062,0,1,0,0.163082954663577,0,280.819854501358,0.45,0.89659954854175,0.1764,0.519297010102644,3.26836012883099,0.6,0.85,1.3,0.36946
116,2.23076923076923,0.933514953050292,0.59159943898509,0,1,0,0.164510928197643,0,283.250026319159,0.45,0.89659954854175,0.1764,0.519177783516691,3.27941222483594,0.6,0.85,1.3,0.36946
117,2.25,0.931462341390738,0.591080277568105,0,1,0,0.165921449009465,0,285.701228469997,0.45,0.89659954854175,0.1764,0.519065472072723,3.29041723304977,0.6,0.85,1.3,0.36946
118,2.26923076923077,0.929415212766536,0.590561149975072,0,1,0,0.167314822915159,0,288.173642947142,0.45,0.89659954854175,0.1764,0.518959674692505,3.30137522125426,0.6,0.85,1.3,0.36946
119,2.28846153846154,0.927374298595398,0.59004232713466,0,1,0,0.168691346725447,0,290.6674533188,0.45,0.89659954854175,0.1764,0.51886001356034,3.31228626088616,0.6,0.85,1.3,0.36946
120,2.30769230769231,0.925340278002668,0.589524063867824,0,1,0,0.170051308644441,0,293.182844741751,0.45,0.89659954854175,0.1764,0.51876613277384,3.32315042682659,0.6,0.85,1.3,0.36946
121,2.32692307692308,0.923313780879769,0.58900659953162,0,1,0,0.171394988647253,0,295.720003975093,0.45,0.89659954854175,0.1764,0.518677697072957,3.3339677972027,0.6,0.85,1.3,0.36946
